axis,episode_idx,command_time_s,start_time_s,target_hold_after_s,starting_target_deg,final_target_deg,signed_step_deg,step_size_deg,starting_actual_deg,arrival_latency_s,settling_time_s,overshoot_signed_deg,overshoot_abs_deg,trajectory_lag_s,response_window_s,velocity_sample_count,max_velocity_magnitude_deg_s,max_velocity_time_s,velocity_rise_time_90_s,signed_velocity_at_peak_deg_s,starting_velocity_deg_s
pitch,281,1571.0880386560002,1570.522644736,0.3828823039998497,-9.0,-10.0,-1.0,1.0,-9.0018,0.1370019839998804,0.32832486399979643,-0.0,0.0,0.0,0.3828823039998497,35,12.862939055113594,0.052082943999721465,0.052082943999721465,-12.862939055113594,0.0
pitch,283,1575.723320064,1574.9330211840002,4.3839178240000365,-9.0,-10.0,-1.0,1.0,-9.0018,0.13733785599993098,0.3178872319999755,-0.006199999999999761,0.006199999999999761,0.07,2.0,189,15.136535941225937,0.05326156800015269,0.05326156800015269,-15.136535941225937,0.29339662006521566
pitch,285,1581.4628267520002,1580.5032394240002,3.965945599999941,-9.0,-10.0,-1.0,1.0,-9.003599999999999,0.13592345600000044,0.3057080319999841,-0.009800000000000253,0.009800000000000253,0.065,2.0,190,13.402001365681155,0.05070707200002289,0.05070707200002289,-13.402001365681155,0.0
pitch,287,1585.6129981440001,1585.5926766080001,0.1665241599998808,-5.160897803848432,-6.806207296995899,-1.645309493147467,1.645309493147467,-6.786,0.09267123199992966,nan,-0.43879270300410145,0.43879270300410145,nan,0.1665241599998808,13,22.70987996484711,0.007023615999969479,0.007023615999969479,22.70987996484711,22.70987996484711
pitch,289,1589.2625937920002,1586.671587328,33.359783679999964,-10.0,-9.0,1.0,1.0,-9.9972,0.12828108799999427,0.30808243199999197,0.0017999999999993577,0.0017999999999993577,0.07,2.0,188,13.147984624994766,0.06255155200005902,0.05255654399979903,13.147984624994766,0.20191976336314385
pitch,290,1629.4377559040001,1622.6223774720002,39.849389056000064,-9.600000008940697,-1.0025999999999993,8.597400008940697,8.597400008940697,-9.603,0.2312611840000045,0.35077529599993795,0.0036000000000004917,0.0036000000000004917,0.15,2.0,183,192.7286267656293,0.08782182400000238,0.08782182400000238,192.7286267656293,0.7751777741039916
pitch,317,1711.02978944,1709.7046758400002,1.9283655680001175,4.908306085524067,-1.0025999999999993,-5.910906085524067,5.910906085524067,4.8888,0.22302694400013934,0.35329664000005323,-0.005399999999999849,0.005399999999999849,0.08,1.9283655680001175,178,77.82941995989042,0.08895283200013182,0.06756556800019098,-77.82941995989042,0.0
pitch,327,1724.2464322560002,1723.8573921280001,59.501259008000034,-9.830424308776855,-1.0025999999999993,8.827824308776856,8.827824308776856,-9.833400000000001,0.2351784959998895,0.3556538880000062,0.0036000000000004917,0.0036000000000004917,0.0,2.0,190,113.77789956163777,0.09039577599992299,0.07094463999987966,113.77789956163777,0.0
pitch,332,1796.8816327680001,1795.2747776,44.934105600000066,11.0,-1.0025999999999993,-12.0026,12.0026,11.057400000000001,0.24034636800001863,0.35213696000005257,-0.0,0.0,0.125,2.0,187,165.9967226839299,0.09504767999987962,0.09504767999987962,-165.9967226839299,0.0
pitch,337,1848.729975808,1847.791320064,23.60142924800016,11.0,-1.0025999999999993,-12.0026,12.0026,11.057400000000001,0.24287052800013953,0.3522368000001279,-0.0,0.0,0.165,2.0,193,143.9804002003869,0.09703744000012193,0.07738969600018208,-143.9804002003869,0.0
pitch,347,1920.0470292480002,1919.980604672,0.6334292479998567,-1.0025999999999993,-9.585609995971154,-8.583009995971155,8.583009995971155,-8.1486,0.2279011839998475,0.3472808960000293,-0.017390004028845496,0.017390004028845496,nan,0.6334292479998567,60,148.08238636352968,0.022364927999888096,0.022364927999888096,148.08238636352968,125.30522163849612
pitch,348,1922.4069419520001,1920.680458496,7.135195648000035,-9.602094070064322,-1.0025999999999993,8.599494070064322,8.599494070064322,-9.603,0.2324587519999568,0.3510272000000896,0.0036000000000004917,0.0036000000000004917,0.0,2.0,184,224.81715425268953,0.0989455359999738,0.0989455359999738,224.81715425268953,0.0
pitch,357,1941.2886205440002,1940.1534330880002,18.658765055999993,11.0,-1.0025999999999993,-12.0026,12.0026,11.086200000000002,0.24502092800003084,0.36375321599985,-0.005399999999999849,0.005399999999999849,0.0,2.0,172,163.36097987420254,0.09945510400007151,0.09945510400007151,-163.36097987420254,-0.35290353342600805
pitch,363,1965.693114112,1964.696224768,5.704839680000077,11.0,-1.0025999999999993,-12.0026,12.0026,11.064600000000002,0.23802649599997494,0.36785792000000583,-0.0,0.0,0.095,2.0,186,159.88881607403664,0.10319052799991368,0.10319052799991368,-159.88881607403664,-0.3784820347172839
pitch,366,1976.7320686080002,1975.76910464,133.35724544000004,5.473480396901191,-1.0025999999999993,-6.476080396901191,6.476080396901191,5.529600000000002,0.22373555199988004,0.3443647999999939,-0.005399999999999849,0.005399999999999849,0.08,2.0,184,88.55932807298164,0.07890649599994504,0.07890649599994504,-88.55932807298164,-0.15133334768431003
pitch,370,2143.5232524800003,2142.599057408,3.541270527999586,-6.999999955296516,-1.0025999999999993,5.997399955296517,5.997399955296517,-6.9984,0.22356095999975878,0.34408345599968015,0.0,0.0,0.07,2.0,187,80.73402480081243,0.0786243839997951,0.06877836799958459,80.73402480081243,0.0
pitch,379,2155.774079488,2154.90395136,3.4765516799998295,11.0,-1.0025999999999993,-12.0026,12.0026,11.075400000000002,0.24399743999993007,0.37297484800001257,-0.0,0.0,0.0,2.0,190,155.93633496036753,0.07882611200011524,0.07882611200011524,-155.93633496036753,0.0
pitch,388,2167.135798784,2166.404848896,1.9203904000000875,11.0,-1.0025999999999993,-12.0026,12.0026,11.0304,0.23527628800002276,0.3451914239999496,-0.005399999999999849,0.005399999999999849,0.0,1.9203904000000875,169,150.86237080264567,0.08087744000022212,0.08087744000022212,-150.86237080264567,-0.37768914671978265
pitch,391,2173.92900224,2173.855980032,1.116813824000019,-1.0025999999999993,-10.0,-8.9974,8.9974,-7.5834,0.21879936000004818,0.3328668160002053,-0.0,0.0,nan,1.116813824000019,92,110.27910143166514,0.01391935999981797,0.01391935999981797,110.27910143166514,110.27910143166514
pitch,431,2480.9946560000003,2479.684931584,27.71177676799971,6.656238172761903,-1.0025999999999993,-7.658838172761902,7.658838172761902,6.692399999999999,0.23456383999973696,0.36467814399975396,-0.0,0.0,0.08,2.0,152,108.91893667707853,0.09514163199992254,0.09514163199992254,-108.91893667707853,-0.18729522388307096
pitch,440,2518.527744,2517.8781783040004,1.422721792000175,11.0,-1.0025999999999993,-12.0026,12.0026,11.0106,0.24599091200025214,0.36493388799999593,-0.0,0.0,0.0,1.422721792000175,138,175.63544790348604,0.10244659199997841,0.10244659199997841,-175.63544790348604,-0.18627801621217682
pitch,456,2533.9668672000003,2533.098704384,1.8419663360000413,7.941549194941523,-1.0025999999999993,-8.944149194941522,8.944149194941522,7.997399999999999,0.23432678400013174,0.3450209279999399,-0.001800000000001134,0.001800000000001134,0.395,1.8419663360000413,173,139.88484392812535,0.09027187199990294,0.09027187199990294,-139.88484392812535,0.16926048963722484
pitch,483,2548.147964928,2547.790939648,2.325632768000105,-9.440878202359483,-1.0025999999999993,8.438278202359484,8.438278202359484,-9.4446,0.23307852800007822,0.3439833600000384,0.0036000000000004917,0.0036000000000004917,0.14,2.0,187,124.41652938110549,0.08846924800036504,0.08846924800036504,124.41652938110549,0.0
pitch,492,2556.9599861760003,2556.958803456,0.8485432319998836,-1.0025999999999993,-10.0,-8.9974,8.9974,-8.8884,0.07301401599988822,0.1547077119998903,-0.009800000000000253,0.009800000000000253,nan,0.8485432319998836,78,14.415029584354256,0.008717311999589583,0.008717311999589583,-14.415029584354256,-14.415029584354256
pitch,493,2558.3658447360003,2557.808529408,1.208032256000024,-9.440168380737305,-1.0025999999999993,8.437568380737305,8.437568380737305,-9.4374,0.2318387199998142,0.33959244799962107,0.0036000000000004917,0.0036000000000004917,0.28500000000000003,1.208032256000024,110,127.92454593509503,0.08628544000021066,0.08628544000021066,127.92454593509503,0.0
pitch,501,2566.5081111040004,2564.892608256,1.2759997439998187,8.459794370429016,-1.0025999999999993,-9.462394370429015,9.462394370429015,8.497800000000002,0.23273830399966755,0.3513807360000101,-0.005399999999999849,0.005399999999999849,0.075,1.2759997439998187,107,120.50446514851738,0.08680793599978642,0.0671032320001359,-120.50446514851738,0.0
pitch,541,2660.172878336,2659.367904,1.301621248000174,-7.413282682726237,-1.0025999999999993,6.410682682726238,6.410682682726238,-7.4304,0.22451686400017934,0.35495705600033034,0.0036000000000004917,0.0036000000000004917,0.0,1.301621248000174,128,80.61898228959113,0.07948121600020386,0.06936704000008831,80.61898228959113,0.0
pitch,550,2668.63515648,2668.104014336,0.9298142719999305,11.0,-1.0025999999999993,-12.0026,12.0026,11.0304,0.23652659199979098,0.3458508799999436,-0.005399999999999849,0.005399999999999849,0.0,0.9298142719999305,85,154.14406353305932,0.10077030399997966,0.07140928000035274,-154.14406353305932,0.0
pitch,562,2676.251325696,2675.505558784,1.1479831040001045,7.529335029037263,-1.0025999999999993,-8.531935029037262,8.531935029037262,7.533000000000001,0.229401856000095,0.3498631679999562,-0.0,0.0,0.065,1.1479831040001045,100,117.54161930555844,0.09515251199991326,0.07511654400013867,-117.54161930555844,-1.8958155047577343
pitch,578,2691.834679296,2691.611998464,1.4808888319998914,7.887747242573571,-1.0025999999999993,-8.89034724257357,8.89034724257357,7.889400000000002,0.2282030080000368,0.3580953599998793,-0.005399999999999849,0.005399999999999849,0.075,1.4808888319998914,135,119.28104575488808,0.08276185600016106,0.06376319999981206,-119.28104575488808,-1.7775881684016623
pitch,585,2699.8471034880004,2699.839499776,0.38246271999969395,-1.0025999999999993,-4.0788312188223195,-3.07623121882232,3.07623121882232,-3.7818000000000005,0.06632755199962048,nan,-0.7919687811776797,0.7919687811776797,nan,0.38246271999969395,36,7.30456237551772,0.08194521599989457,0.08194521599989457,-7.30456237551772,-2.0176805884800317
pitch,586,2700.715282176,2700.229566208,1.1323399679999966,-5.0358537634540035,-1.0025999999999993,4.033253763454004,4.033253763454004,-5.0562000000000005,0.2196003839999321,0.3506204160003108,0.0036000000000004917,0.0036000000000004917,0.08,1.1323399679999966,111,64.27584678008246,0.08708006400001977,0.08708006400001977,64.27584678008246,0.35421914358996753
pitch,590,2710.332652544,2708.8940864,62.02481024000008,11.0,-1.0025999999999993,-12.0026,12.0026,11.0718,0.24685465599986856,0.3668083200000183,-0.0,0.0,0.0,2.0,193,139.98581244295082,0.09097228800010271,0.0813084159999562,-139.98581244295082,-0.17352970211254665
pitch,605,2783.5146017280003,2783.141085696,1.3502392319996943,-9.490681885249403,-1.0025999999999993,8.488081885249404,8.488081885249404,-9.495000000000001,0.23474943999963216,0.3546982399998342,0.0036000000000004917,0.0036000000000004917,0.36,1.3502392319996943,124,126.05739653182273,0.08019814399995084,0.08019814399995084,126.05739653182273,0.0
pitch,619,2803.867583488,2803.8653222400003,1.3570772480002233,11.0,-1.0025999999999993,-12.0026,12.0026,10.9998,0.24493516800021098,0.3681123840001419,-0.0,0.0,nan,1.3570772480002233,123,142.3403841118313,0.08962560000009034,0.08962560000009034,-142.3403841118313,0.0
pitch,624,2815.539747584,2814.531772672,52.107981568000014,11.0,-1.0025999999999993,-12.0026,12.0026,11.017800000000001,0.23730176000026404,0.35866496000016923,-0.005399999999999849,0.005399999999999849,0.0,2.0,186,143.16732701737578,0.09121907200005808,0.09121907200005808,-143.16732701737578,0.0
pitch,634,2880.372826112,2879.9688581120004,1.8166310400001748,-10.0,-1.0025999999999993,8.9974,8.9974,-10.0944,0.2386099200002718,0.35841356800028734,0.0036000000000004917,0.0036000000000004917,0.0,1.8166310400001748,152,120.68696097948714,0.09291020800037586,0.09291020800037586,120.68696097948714,0.0
pitch,645,2888.4817008640002,2887.436319488,1.140262655999777,-5.618705318780631,-1.0025999999999993,4.616105318780631,4.616105318780631,-5.900399999999999,0.2403806719999011,0.3612159999997857,0.0036000000000004917,0.0036000000000004917,0.085,1.140262655999777,102,69.40911073219254,0.07163161600010426,0.07163161600010426,69.40911073219254,1.244406098303902
pitch,664,2906.59958912,2906.296239616,1.1980869120002353,-9.519977163808942,-1.0025999999999993,8.517377163808943,8.517377163808943,-9.5256,0.24033126400036053,0.35070284800031004,0.0,0.0,0.4,1.1980869120002353,103,116.78822401748965,0.08589568000024883,0.08589568000024883,116.78822401748965,0.0
pitch,671,2916.3637662720002,2915.9617628160004,16.17722060799997,-10.0,-1.0025999999999993,8.9974,8.9974,-10.161,0.23929523200013136,0.35785446399995635,0.0036000000000004917,0.0036000000000004917,0.0,2.0,193,112.75982198486479,0.08296140800030116,0.08296140800030116,112.75982198486479,0.18178468936945483
pitch,679,2939.6891230720003,2938.934031872,1.095354111999768,11.0,-1.0025999999999993,-12.0026,12.0026,11.0286,0.24566323199996987,0.3507967999998982,-0.005399999999999849,0.005399999999999849,0.0,1.095354111999768,108,197.65346614715475,0.09733056000004581,0.09733056000004581,-197.65346614715475,-0.7146668699479242
pitch,685,2945.564486912,2945.072130304,1.7674869759998728,7.658645185255075,-1.0025999999999993,-8.661245185255074,8.661245185255074,7.702200000000001,0.23311795200015695,0.3428930559998662,-0.0036000000000004917,0.0036000000000004917,0.07,1.7674869759998728,158,106.76800878423641,0.087374207999801,0.06739046400025472,-106.76800878423641,-0.3397997648135243
pitch,690,2955.298048,2952.343209984,33.0920189440003,11.0,-1.0025999999999993,-12.0026,12.0026,11.086200000000002,0.24162969600001816,0.36258329600013894,-0.005399999999999849,0.005399999999999849,0.0,2.0,194,146.74429657958902,0.08684531200015044,0.08684531200015044,-146.74429657958902,0.0
pitch,695,2996.4311265280003,2996.0019054080003,0.9577141760000814,-10.0,-1.0025999999999993,8.9974,8.9974,-10.168199999999999,0.2373762560000614,0.34775219199991625,0.0036000000000004917,0.0036000000000004917,0.0,0.9577141760000814,75,119.95710742098434,0.0876826879998589,0.07405171199980032,119.95710742098434,10.08660718790824
pitch,702,3002.9221969920004,3002.454283264,2.166736127999684,10.659422090543302,-1.0025999999999993,-11.662022090543301,11.662022090543301,10.701,0.24547609599994757,0.35667814399994313,-0.005399999999999849,0.005399999999999849,0.075,2.0,183,157.11031725336665,0.10068198399994799,0.10068198399994799,-157.11031725336665,0.0
pitch,708,3009.171991296,3008.673206016,0.9838696960000561,11.0,-1.0025999999999993,-12.0026,12.0026,11.0826,0.24358399999982794,0.37503308799978186,-0.0,0.0,0.0,0.9838696960000561,95,153.86634385078693,0.09887180800023998,0.07909068799972374,-153.86634385078693,0.0
pitch,713,3014.2995461120004,3013.776415488,0.8018309119997866,3.108762351056516,-1.0025999999999993,-4.111362351056515,4.111362351056515,3.1320000000000014,0.22550886399994852,0.3584217599996009,-0.0,0.0,0.075,0.8018309119997866,73,56.45151045430149,0.07988518399952227,0.06995788799986258,-56.45151045430149,-0.21013897190084582
pitch,727,3029.689500416,3029.045491968,2.299503616000038,9.023427600332312,-1.0025999999999993,-10.026027600332311,10.026027600332311,9.0684,0.23406182400003672,0.36405708800020875,-0.005399999999999849,0.005399999999999849,0.07,2.0,188,128.93131998202347,0.08784806399989975,0.08784806399989975,-128.93131998202347,0.0
pitch,733,3035.133759488,3035.099413248,0.3318597120000959,4.329192087569272,1.6070891820140005,-2.7221029055552712,2.7221029055552712,4.226400000000002,0.17832499199994345,nan,-0.20128918201400126,0.20128918201400126,nan,0.3318597120000959,32,48.30877981070996,0.07395942399989508,0.07395942399989508,-48.30877981070996,1.071292534268345
pitch,734,3035.9903168,3035.4656192,0.8489469440000903,1.3085768595491238,-1.0025999999999993,-2.311176859549123,2.311176859549123,1.3049999999999997,0.19256243200015888,0.33311539200030893,-0.005399999999999849,0.005399999999999849,0.09,0.8489469440000903,82,36.3839543820492,0.07834368000021641,0.07834368000021641,-36.3839543820492,-0.22403218096703584
pitch,742,3042.5985978880003,3041.9821578240003,1.8257338879998315,-2.074248030581071,-1.0025999999999993,1.0716480305810716,1.0716480305810716,-2.1240000000000006,0.15677798399974563,0.35920435199977874,0.0,0.0,0.08,1.8257338879998315,173,13.488942762276004,0.061179903999800445,0.05115763200001311,13.488942762276004,0.20411199488526707
pitch,749,3049.0499407360003,3048.249781504,0.8589020159997744,7.701703512287569,-1.0025999999999993,-8.704303512287568,8.704303512287568,7.7454,0.23593753599971024,0.3566484479997598,-0.0,0.0,0.07,0.8589020159997744,83,114.29005487946063,0.10186943999997311,0.08104396799990354,-114.29005487946063,-0.1708355605221707
pitch,755,3054.230522624,3053.667284992,0.7014138879999336,11.0,-1.0025999999999993,-12.0026,12.0026,11.134800000000002,0.24441497599991635,0.3640916480003398,-0.0,0.0,0.21,0.7014138879999336,67,146.15415581002566,0.10976064000033148,0.10028851200013378,-146.15415581002566,-0.17968490455435576
pitch,759,3059.7809681920003,3058.7787865600003,29.87450470399972,8.265013551853926,-1.0025999999999993,-9.267613551853925,9.267613551853925,8.3124,0.23283379199983756,0.35344127999997,-0.005399999999999849,0.005399999999999849,0.075,2.0,183,138.01593170599747,0.11018662400010726,0.11018662400010726,-138.01593170599747,0.0
pitch,765,3102.767995392,3102.7357967360003,0.2999265280000145,3.393722641864386,1.5797420447484036,-1.8139805971159824,1.8139805971159824,3.835799999999999,0.17206860800024515,0.2722432000000481,-0.05154204474840185,0.05154204474840185,nan,0.2999265280000145,26,33.84194793268661,0.06785011200008739,0.06785011200008739,-33.84194793268661,-5.81582457662161
pitch,766,3103.5905016320003,3103.06792192,3.4744209919999776,1.4491855807045049,-1.0025999999999993,-2.451785580704504,2.451785580704504,1.4436,0.20159923199980767,0.3227870719997554,-0.005399999999999849,0.005399999999999849,0.09,2.0,175,31.805628186835946,0.08443878399975802,0.056575231999886455,-31.805628186835946,0.0
pitch,773,3112.86290816,3112.3032168960003,3.7081336320002265,11.0,-1.0025999999999993,-12.0026,12.0026,11.147400000000001,0.24698291200002132,0.36558873600006336,-0.005399999999999849,0.005399999999999849,0.0,2.0,183,168.90457590504818,0.10198028800004977,0.10198028800004977,-168.90457590504818,0.0
pitch,779,3122.821577472,3122.1377361920004,1.3340380160002496,-3.5420781680841404,-1.0025999999999993,2.539478168084141,2.539478168084141,-3.556799999999999,0.22433305599997766,0.34257792000016707,0.0036000000000004917,0.0036000000000004917,0.07,1.3340380160002496,116,46.7470606756792,0.06942899200021202,0.06942899200021202,46.7470606756792,0.0
pitch,795,3136.68973568,3136.6294425600004,0.8697203200003969,-1.0025999999999993,-10.0,-8.9974,8.9974,-9.6264,0.24434431999998196,0.3626554880002004,-0.006199999999999761,0.006199999999999761,nan,0.8697203200003969,81,114.94716463491474,0.038349184000253445,0.02380838400040375,114.94716463491474,68.35470596305099
pitch,798,3138.5555957760002,3137.6589680640004,1.1405096959997536,-10.0,-1.0025999999999993,8.9974,8.9974,-10.0206,0.24042137600008573,0.36037580799984426,0.0,0.0,0.1,1.1405096959997536,107,107.9578278445683,0.07969753599991236,0.06566412799975296,107.9578278445683,0.54766201059236
pitch,807,3147.220915968,3146.4957440000003,1.4842536959999961,-7.725501972945187,-1.0025999999999993,6.722901972945188,6.722901972945188,-7.7436,0.2252641280001626,0.3556170239999119,0.0,0.0,0.08,1.4842536959999961,138,89.5664453859213,0.08530585600010454,0.08530585600010454,89.5664453859213,0.5326704545450563
pitch,815,3154.648890112,3153.8319296000004,1.107653632000165,11.0,-1.0025999999999993,-12.0026,12.0026,11.1726,0.24510336000003008,0.3653567999999723,-0.0036000000000004917,0.0036000000000004917,0.0,1.107653632000165,99,138.35375910017996,0.09534745600012684,0.08013529600020775,-138.35375910017996,-1.3878950874809974
pitch,822,3164.854278912,3163.7481021440003,0.962061568000081,11.0,-1.0025999999999993,-12.0026,12.0026,11.037600000000001,0.23818342399999892,0.34832076800012146,-0.0036000000000004917,0.0036000000000004917,0.0,0.962061568000081,92,180.33920592583823,0.08457945600002859,0.08457945600002859,-180.33920592583823,-0.23345673682323267
pitch,827,3177.496077568,3176.420918784,88.19221785599984,-2.477750941823876,-1.0025999999999993,1.4751509418238768,1.4751509418238768,-2.496599999999999,0.1743674879999162,0.2748277760001656,0.0,0.0,0.075,2.0,179,20.99056274712198,0.06967244800034678,0.06967244800034678,20.99056274712198,0.0
pitch,832,3271.355899136,3270.981155072,1.2073643520002406,11.0,-1.0025999999999993,-12.0026,12.0026,11.127600000000001,0.24104192000004332,0.3603840000000673,-0.0,0.0,0.0,1.2073643520002406,108,152.15006815300802,0.08607616000017515,0.08607616000017515,-152.15006815300802,-3.3184398131807176
pitch,837,3277.2111900160003,3276.5673246720003,3.6579171839998708,11.0,-1.0025999999999993,-12.0026,12.0026,11.167200000000001,0.24615372800008117,0.3564311039999666,-0.005399999999999849,0.005399999999999849,0.0,2.0,182,170.0569350273717,0.10052313599999252,0.10052313599999252,-170.0569350273717,0.0
pitch,844,3286.735118848,3285.957515776,13.560522495999976,11.0,-1.0025999999999993,-12.0026,12.0026,11.0322,0.24785843200015734,0.3670558720000372,-0.005399999999999849,0.005399999999999849,0.0,2.0,182,134.16394677241738,0.10019558399972084,0.0799572480000279,-134.16394677241738,-1.4469825590565706
